pid	date	area	location	natural_lawson_store	y
p049	201604	北海道	住宅立地	0	3.8683
p049	201605	北海道	住宅立地	0	3.0699
p049	201506	北海道	学校立地	0	4.8457
p049	201507	北海道	学校立地	0	2.8635
p049	201508	北海道	学校立地	0	3.7443
p049	201509	北海道	学校立地	0	3.9647
p049	201510	北海道	学校立地	0	6.6077
p049	201511	北海道	学校立地	0	4.4051
p049	201512	北海道	学校立地	0	6.1673
p049	201601	北海道	学校立地	0	7.4886
p049	201602	北海道	学校立地	0	5.5065
p049	201603	北海道	学校立地	0	5.947
p049	201604	北海道	学校立地	0	5.7267
p049	201605	北海道	学校立地	0	7.0482
p049	201506	北海道	観光立地	0	3.1899
p049	201507	北海道	観光立地	0	2.9892
p049	201508	北海道	観光立地	0	2.8319
p049	201509	北海道	観光立地	0	3.0522
p049	201510	北海道	観光立地	0	3.2252
p049	201511	北海道	観光立地	0	3.3904
p049	201512	北海道	観光立地	0	3.3773
p049	201601	北海道	観光立地	0	3.4262
p049	201602	北海道	観光立地	0	3.5072
p049	201603	北海道	観光立地	0	3.7852
p049	201604	北海道	観光立地	0	3.6851
p049	201605	北海道	観光立地	0	3.0364
p049	201506	九州	ビジネス立地	0	3.9175
p049	201507	九州	ビジネス立地	0	3.8799
p049	201508	九州	ビジネス立地	0	3.7275
p049	201509	九州	ビジネス立地	0	3.431
p049	201510	九州	ビジネス立地	0	3.7362
p049	201511	九州	ビジネス立地	0	4.9517
p049	201512	九州	ビジネス立地	0	4.3725
p049	201601	九州	ビジネス立地	0	4.4984
p049	201602	九州	ビジネス立地	0	3.9999
p049	201603	九州	ビジネス立地	0	5.1669
p049	201604	九州	ビジネス立地	0	4.1595
p049	201605	九州	ビジネス立地	0	3.558
p049	201506	九州	住宅立地	0	3.8969
p049	201507	九州	住宅立地	0	3.88
p049	201508	九州	住宅立地	0	3.6034
p049	201509	九州	住宅立地	0	4.0748
p049	201510	九州	住宅立地	0	4.3573
p049	201511	九州	住宅立地	0	4.7172
p049	201512	九州	住宅立地	0	4.8104
p049	201601	九州	住宅立地	0	5.0924
p049	201602	九州	住宅立地	0	4.5796
p049	201603	九州	住宅立地	0	5.0986
p049	201604	九州	住宅立地	0	4.9135
p049	201605	九州	住宅立地	0	4.1761
p049	201506	九州	学校立地	0	5.6533
p049	201507	九州	学校立地	0	5.1027
p049	201508	九州	学校立地	0	4.2216
p049	201509	九州	学校立地	0	4.5887
p049	201510	九州	学校立地	0	5.9837
p049	201511	九州	学校立地	0	8.7662
p049	201512	九州	学校立地	0	8.9864
p049	201601	九州	学校立地	0	8.546
p049	201602	九州	学校立地	0	8.2376
p049	201603	九州	学校立地	0	8.2817
p049	201604	九州	学校立地	0	7.1363
p049	201605	九州	学校立地	0	6.9601
p049	201506	九州	観光立地	0	3.8843
p049	201507	九州	観光立地	0	3.9737
p049	201508	九州	観光立地	0	3.9707
p049	201509	九州	観光立地	0	3.672
p049	201510	九州	観光立地	0	4.1817
p049	201511	九州	観光立地	0	4.8457
p049	201512	九州	観光立地	0	5.0085
p049	201601	九州	観光立地	0	5.5459
p049	201602	九州	観光立地	0	4.7371
p049	201603	九州	観光立地	0	5.3468
p049	201604	九州	観光立地	0	5.1266
p049	201605	九州	観光立地	0	4.4523
p049	201506	中部	ビジネス立地	0	3.5035
p049	201507	中部	ビジネス立地	0	3.069
p049	201508	中部	ビジネス立地	0	2.501
p049	201509	中部	ビジネス立地	0	3.5739
p049	201510	中部	ビジネス立地	0	3.3495
p049	201511	中部	ビジネス立地	0	4.6026
p049	201512	中部	ビジネス立地	0	4.2836
p049	201601	中部	ビジネス立地	0	4.4735
p049	201602	中部	ビジネス立地	0	4.0634
p049	201603	中部	ビジネス立地	0	4.4719
p049	201604	中部	ビジネス立地	0	3.9587
p049	201605	中部	ビジネス立地	0	3.1002
p049	201506	中部	住宅立地	0	3.5141
p049	201507	中部	住宅立地	0	3.1637
p049	201508	中部	住宅立地	0	3.354
p049	201509	中部	住宅立地	0	3.6843
p049	201510	中部	住宅立地	0	4.6554
p049	201511	中部	住宅立地	0	5.106
p049	201512	中部	住宅立地	0	5.0359
p049	201601	中部	住宅立地	0	5.3262
p049	201602	中部	住宅立地	0	4.3951
p049	201603	中部	住宅立地	0	4.7556
p049	201604	中部	住宅立地	0	4.5703
p049	201605	中部	住宅立地	0	3.5858
p049	201506	中部	学校立地	0	2.6432
p049	201507	中部	学校立地	0	2.0925
p049	201508	中部	学校立地	0	1.9823
p049	201509	中部	学校立地	0	2.6432
p049	201510	中部	学校立地	0	3.0836
p049	201511	中部	学校立地	0	5.7267
p049	201512	中部	学校立地	0	4.2951
p049	201601	中部	学校立地	0	2.9736
p049	201602	中部	学校立地	0	2.2027
p049	201603	中部	学校立地	0	2.4229
p049	201604	中部	学校立地	0	3.3038
p049	201605	中部	学校立地	0	2.5698
p049	201506	中部	観光立地	0	3.0945
p049	201507	中部	観光立地	0	2.9692
p049	201508	中部	観光立地	0	3.0413
p049	201509	中部	観光立地	0	3.1881
p049	201510	中部	観光立地	0	3.9118
p049	201511	中部	観光立地	0	4.2362
p049	201512	中部	観光立地	0	4.2513
p049	201601	中部	観光立地	0	4.3629
p049	201602	中部	観光立地	0	4.0656
p049	201603	中部	観光立地	0	4.4979
p049	201604	中部	観光立地	0	3.7995
p049	201605	中部	観光立地	0	3.5439
p049	201506	中国	ビジネス立地	0	3.0207
p049	201507	中国	ビジネス立地	0	2.6117
p049	201508	中国	ビジネス立地	0	2.4059
p049	201509	中国	ビジネス立地	0	3.0667
p049	201510	中国	ビジネス立地	0	2.7218
p049	201511	中国	ビジネス立地	0	4.0433
p049	201512	中国	ビジネス立地	0	4.2321
p049	201601	中国	ビジネス立地	0	4.2188
p049	201602	中国	ビジネス立地	0	3.7952
p049	201603	中国	ビジネス立地	0	4.24
p049	201604	中国	ビジネス立地	0	3.2488
p049	201605	中国	ビジネス立地	0	3.8845
p049	201506	中国	住宅立地	0	3.3354
p049	201507	中国	住宅立地	0	3.5241
p049	201508	中国	住宅立地	0	2.4858
p049	201509	中国	住宅立地	0	3.7444
p049	201510	中国	住宅立地	0	3.9332
p049	201511	中国	住宅立地	0	5.3491
p049	201512	中国	住宅立地	0	5.475
p049	201601	中国	住宅立地	0	4.7827
p049	201602	中国	住宅立地	0	4.3737
p049	201603	中国	住宅立地	0	4.7827
p049	201604	中国	住宅立地	0	3.9961
p049	201605	中国	住宅立地	0	3.4927
p049	201506	中国	学校立地	0	0.6608
p049	201507	中国	学校立地	0	1.5418
p049	201508	中国	学校立地	0	1.9823
p049	201509	中国	学校立地	0	1.3216
p049	201510	中国	学校立地	0	1.3216
p049	201511	中国	学校立地	0	1.5418
p049	201512	中国	学校立地	0	3.3038
p049	201601	中国	学校立地	0	2.2027
p049	201602	中国	学校立地	0	3.3039
p049	201603	中国	学校立地	0	1.9824
p049	201604	中国	学校立地	0	1.3216
p049	201605	中国	学校立地	0	0.4406
p049	201506	中国	観光立地	0	2.9906
p049	201507	中国	観光立地	0	2.6531
p049	201508	中国	観光立地	0	2.8526
p049	201509	中国	観光立地	0	3.175
p049	201510	中国	観光立地	0	3.5403
p049	201511	中国	観光立地	0	4.2977
p049	201512	中国	観光立地	0	4.2977
p049	201601	中国	観光立地	0	4.5677
p049	201602	中国	観光立地	0	4.2845
p049	201603	中国	観光立地	0	4.7637
p049	201604	中国	観光立地	0	3.9696
p049	201605	中国	観光立地	0	3.3773
p050	201506	関東	ビジネス立地	0	4.4802
p050	201507	関東	ビジネス立地	0	4.3905
p050	201508	関東	ビジネス立地	0	3.5046
p050	201509	関東	ビジネス立地	0	3.7875
p050	201510	関東	ビジネス立地	0	4.5632
p050	201511	関東	ビジネス立地	0	5.5208
p050	201512	関東	ビジネス立地	0	5.2096
p050	201601	関東	ビジネス立地	0	5.9714
p050	201602	関東	ビジネス立地	0	5.1736
p050	201603	関東	ビジネス立地	0	5.8464
p050	201604	関東	ビジネス立地	0	5.2862
p050	201605	関東	ビジネス立地	0	4.3758
p050	201506	関東	ビジネス立地	1	4.6621
p050	201507	関東	ビジネス立地	1	4.2399
p050	201508	関東	ビジネス立地	1	2.8634
p050	201509	関東	ビジネス立地	1	3.8178
p050	201510	関東	ビジネス立地	1	3.8178
p050	201511	関東	ビジネス立地	1	4.5703
p050	201512	関東	ビジネス立地	1	6.0938
p050	201601	関東	ビジネス立地	1	5.3963
p050	201602	関東	ビジネス立地	1	2.5331
p050	201506	関東	住宅立地	0	5.7461
p050	201507	関東	住宅立地	0	5.0976
p050	201508	関東	住宅立地	0	4.311
p050	201509	関東	住宅立地	0	5.2069
p050	201510	関東	住宅立地	0	5.915
p050	201511	関東	住宅立地	0	6.5719
p050	201512	関東	住宅立地	0	7.1091
p050	201601	関東	住宅立地	0	7.3912
p050	201602	関東	住宅立地	0	6.7698
p050	201603	関東	住宅立地	0	7.7227
p050	201604	関東	住宅立地	0	6.8991
p050	201605	関東	住宅立地	0	5.6785
p050	201506	関東	住宅立地	1	4.4051
p050	201507	関東	住宅立地	1	2.6431
p050	201508	関東	住宅立地	1	2.8635
p050	201509	関東	住宅立地	1	3.3039
p050	201510	関東	住宅立地	1	3.3039
p050	201511	関東	住宅立地	1	2.8634
p050	201506	関東	学校立地	0	4.5153
p050	201507	関東	学校立地	0	4.552
p050	201508	関東	学校立地	0	4.1115
p050	201509	関東	学校立地	0	3.8912
p050	201510	関東	学校立地	0	5.8368
p050	201511	関東	学校立地	0	6.057
p050	201512	関東	学校立地	0	5.5431
p050	201601	関東	学校立地	0	6.2773
p050	201602	関東	学校立地	0	5.3963
p050	201603	関東	学校立地	0	5.7267
p050	201604	関東	学校立地	0	5.8001
p050	201605	関東	学校立地	0	4.0381
p050	201506	関東	観光立地	0	5.2948
p050	201507	関東	観光立地	0	4.4989
p050	201508	関東	観光立地	0	4.1475
p050	201509	関東	観光立地	0	4.9092
p050	201510	関東	観光立地	0	5.8208
p050	201511	関東	観光立地	0	6.3682
p050	201512	関東	観光立地	0	7.0183
p050	201601	関東	観光立地	0	7.167
p050	201602	関東	観光立地	0	6.8064
p050	201603	関東	観光立地	0	7.6726
p050	201604	関東	観光立地	0	6.3917
p050	201605	関東	観光立地	0	5.3661
p050	201506	関東	観光立地	1	1.8172
p050	201507	関東	観光立地	1	2.3127
p050	201508	関東	観光立地	1	2.4228
p050	201509	関東	観光立地	1	1.9824
p050	201510	関東	観光立地	1	3.2305
p050	201511	関東	観光立地	1	2.3495
p050	201512	関東	観光立地	1	3.4506
p050	201601	関東	観光立地	1	3.9646
p050	201602	関東	観光立地	1	1.9824
p050	201506	近畿	ビジネス立地	0	5.0545
p050	201507	近畿	ビジネス立地	0	4.6254
p050	201508	近畿	ビジネス立地	0	3.5884
p050	201509	近畿	ビジネス立地	0	4.3053
p050	201510	近畿	ビジネス立地	0	5.0866
p050	201511	近畿	ビジネス立地	0	5.8712
p050	201512	近畿	ビジネス立地	0	6.3576
p050	201601	近畿	ビジネス立地	0	6.8876
p050	201602	近畿	ビジネス立地	0	6.4999
p050	201603	近畿	ビジネス立地	0	6.8325
p050	201604	近畿	ビジネス立地	0	5.8548
p050	201605	近畿	ビジネス立地	0	4.5459
p050	201506	近畿	住宅立地	0	5.2717
p050	201507	近畿	住宅立地	0	4.5821
p050	201508	近畿	住宅立地	0	3.6577
p050	201509	近畿	住宅立地	0	4.2679
p050	201510	近畿	住宅立地	0	5.0154
p050	201511	近畿	住宅立地	0	5.9612
p050	201512	近畿	住宅立地	0	6.6645
p050	201601	近畿	住宅立地	0	7.0624
p050	201602	近畿	住宅立地	0	6.355
p050	201603	近畿	住宅立地	0	7.1818
p050	201604	近畿	住宅立地	0	6.2502
p050	201605	近畿	住宅立地	0	4.9215
p050	201506	近畿	学校立地	0	4.2828
p050	201507	近畿	学校立地	0	4.0381
p050	201508	近畿	学校立地	0	2.1537
p050	201509	近畿	学校立地	0	2.4474
p050	201510	近畿	学校立地	0	3.6465
p050	201511	近畿	学校立地	0	4.552
p050	201512	近畿	学校立地	0	4.2339
p050	201601	近畿	学校立地	0	4.7478
p050	201602	近畿	学校立地	0	4.7967
p050	201603	近畿	学校立地	0	5.2372
p050	201604	近畿	学校立地	0	4.7478
p050	201605	近畿	学校立地	0	3.3039
p050	201506	近畿	観光立地	0	4.9313
p050	201507	近畿	観光立地	0	4.4034
p050	201508	近畿	観光立地	0	3.5416
p050	201509	近畿	観光立地	0	4.1814
p050	201510	近畿	観光立地	0	5.1578
p050	201511	近畿	観光立地	0	5.6139
p050	201512	近畿	観光立地	0	6.4152
p050	201601	近畿	観光立地	0	6.9301
p050	201602	近畿	観光立地	0	6.7099
p050	201603	近畿	観光立地	0	7.1698
p050	201604	近畿	観光立地	0	6.1015
p050	201605	近畿	観光立地	0	4.643
p050	201506	東北	ビジネス立地	0	4.7447
p050	201507	東北	ビジネス立地	0	3.8086
p050	201508	東北	ビジネス立地	0	3.3222
p050	201509	東北	ビジネス立地	0	4.1023
p050	201510	東北	ビジネス立地	0	4.8181
p050	201511	東北	ビジネス立地	0	5.0751
p050	201512	東北	ビジネス立地	0	5.8001
p050	201601	東北	ビジネス立地	0	6.5985
p050	201602	東北	ビジネス立地	0	5.2774
p050	201603	東北	ビジネス立地	0	6.2377
p050	201604	東北	ビジネス立地	0	5.524
p050	201605	東北	ビジネス立地	0	4.6084
p050	201506	東北	住宅立地	0	5.0998
p050	201507	東北	住宅立地	0	4.151
p050	201508	東北	住宅立地	0	4.1002
p050	201509	東北	住宅立地	0	4.7101
p050	201510	東北	住宅立地	0	6.2181
p050	201511	東北	住宅立地	0	7.709
p050	201512	東北	住宅立地	0	7.7429
p050	201601	東北	住宅立地	0	7.5395
p050	201602	東北	住宅立地	0	7.7429
p050	201603	東北	住宅立地	0	7.5904
p050	201604	東北	住宅立地	0	6.54
p050	201605	東北	住宅立地	0	5.1168
p050	201506	東北	学校立地	0	3.9646
p050	201507	東北	学校立地	0	2.423
p050	201508	東北	学校立地	0	0.8812
p050	201509	東北	学校立地	0	2.8635
p050	201510	東北	学校立地	0	3.0837
p050	201511	東北	学校立地	0	3.9646
p050	201512	東北	学校立地	0	5.5064
p050	201601	東北	学校立地	0	6.1674
p050	201602	東北	学校立地	0	3.9646
p050	201603	東北	学校立地	0	3.9646
p050	201604	東北	学校立地	0	3.0836
p050	201605	東北	学校立地	0	3.9646
p050	201506	東北	観光立地	0	5.2649
p050	201507	東北	観光立地	0	4.2884
p050	201508	東北	観光立地	0	4.1312
p050	201509	東北	観光立地	0	4.7926
p050	201510	東北	観光立地	0	6.2362
p050	201511	東北	観光立地	0	6.4432
p050	201512	東北	観光立地	0	7.0747
p050	201601	東北	観光立地	0	7.0694
p050	201602	東北	観光立地	0	6.1805
p050	201603	東北	観光立地	0	6.5228
p050	201604	東北	観光立地	0	5.9151
p050	201605	東北	観光立地	0	4.5776
p050	201506	四国	ビジネス立地	0	5.3688
p050	201507	四国	ビジネス立地	0	4.6805
p050	201508	四国	ビジネス立地	0	3.3314
p050	201509	四国	ビジネス立地	0	3.4278
p050	201510	四国	ビジネス立地	0	4.1436
p050	201511	四国	ビジネス立地	0	5.2448
p050	201512	四国	ビジネス立地	0	5.9607
p050	201601	四国	ビジネス立地	0	6.5113
p050	201602	四国	ビジネス立地	0	5.6303
p050	201603	四国	ビジネス立地	0	6.9656
p050	201604	四国	ビジネス立地	0	5.6166
p050	201605	四国	ビジネス立地	0	4.5704
p050	201506	四国	住宅立地	0	3.7994
p050	201507	四国	住宅立地	0	2.9185
p050	201508	四国	住宅立地	0	2.478
p050	201509	四国	住宅立地	0	3.5792
p050	201510	四国	住宅立地	0	3.0836
p050	201511	四国	住宅立地	0	3.4691
p050	201512	四国	住宅立地	0	6.3874
p050	201601	四国	住宅立地	0	5.066
p050	201602	四国	住宅立地	0	5.3964
p050	201603	四国	住宅立地	0	5.5615
p050	201604	四国	住宅立地	0	5.6166
p050	201605	四国	住宅立地	0	3.9648
p050	201506	四国	学校立地	0	4.0748
p050	201507	四国	学校立地	0	4.7356
p050	201508	四国	学校立地	0	3.3038
p050	201509	四国	学校立地	0	4.0748
p050	201510	四国	学校立地	0	3.6342
p050	201511	四国	学校立地	0	4.8457
p050	201512	四国	学校立地	0	5.6166
p050	201601	四国	学校立地	0	7.1583
p050	201602	四国	学校立地	0	9.6912
p050	201603	四国	学校立地	0	7.9292
p050	201604	四国	学校立地	0	7.1582
p050	201605	四国	学校立地	0	6.1672
p050	201506	四国	観光立地	0	5.13
p050	201507	四国	観光立地	0	4.6975
p050	201508	四国	観光立地	0	3.9206
p050	201509	四国	観光立地	0	4.1609
p050	201510	四国	観光立地	0	4.6735
p050	201511	四国	観光立地	0	5.5104
p050	201512	四国	観光立地	0	6.4486
p050	201601	四国	観光立地	0	6.4527
p050	201602	四国	観光立地	0	6.5343
p050	201603	四国	観光立地	0	7.4071
p050	201604	四国	観光立地	0	5.9669
p050	201605	四国	観光立地	0	4.8337
p050	201506	北海道	ビジネス立地	0	5.7937
p050	201507	北海道	ビジネス立地	0	5.449
p050	201508	北海道	ビジネス立地	0	4.386
p050	201509	北海道	ビジネス立地	0	4.8456
p050	201510	北海道	ビジネス立地	0	5.6788
p050	201511	北海道	ビジネス立地	0	6.2055
p050	201512	北海道	ビジネス立地	0	6.579
p050	201601	北海道	ビジネス立地	0	6.7897
p050	201602	北海道	ビジネス立地	0	6.397
p050	201603	北海道	ビジネス立地	0	6.5885
p050	201604	北海道	ビジネス立地	0	5.6501
p050	201605	北海道	ビジネス立地	0	5.2
p050	201506	北海道	住宅立地	0	6.7729
p050	201507	北海道	住宅立地	0	6.7839
p050	201508	北海道	住宅立地	0	5.5945
p050	201509	北海道	住宅立地	0	6.2223
p050	201510	北海道	住宅立地	0	7.8301
p050	201511	北海道	住宅立地	0	7.9953
p050	201512	北海道	住宅立地	0	8.3367
p050	201601	北海道	住宅立地	0	8.7662
p050	201602	北海道	住宅立地	0	7.9072
p050	201603	北海道	住宅立地	0	8.2926
p050	201604	北海道	住宅立地	0	7.5107
p050	201605	北海道	住宅立地	0	7.2134
p050	201506	北海道	学校立地	0	13.4356
p050	201507	北海道	学校立地	0	5.7267
p050	201508	北海道	学校立地	0	7.4886
p050	201509	北海道	学校立地	0	4.8456
p050	201510	北海道	学校立地	0	7.2685
p050	201511	北海道	学校立地	0	7.7089
p050	201512	北海道	学校立地	0	11.0128
p050	201601	北海道	学校立地	0	9.2507
p050	201602	北海道	学校立地	0	7.4887
p050	201603	北海道	学校立地	0	7.2684
p050	201604	北海道	学校立地	0	12.5546
p050	201605	北海道	学校立地	0	5.2861
p050	201506	北海道	観光立地	0	6.8218
p050	201507	北海道	観光立地	0	6.2589
p050	201508	北海道	観光立地	0	5.2617
p050	201509	北海道	観光立地	0	5.5554
p050	201510	北海道	観光立地	0	6.8708
p050	201511	北海道	観光立地	0	7.0054
p050	201512	北海道	観光立地	0	7.3297
p050	201601	北海道	観光立地	0	7.6845
p050	201602	北海道	観光立地	0	7.3297
p050	201603	北海道	観光立地	0	7.8558
p050	201604	北海道	観光立地	0	6.5196
p050	201605	北海道	観光立地	0	5.9041
p050	201506	九州	ビジネス立地	0	6.7263
p050	201507	九州	ビジネス立地	0	6.9729
p050	201508	九州	ビジネス立地	0	5.7731
p050	201509	九州	ビジネス立地	0	5.634
p050	201510	九州	ビジネス立地	0	6.2889
p050	201511	九州	ビジネス立地	0	6.7803
p050	201512	九州	ビジネス立地	0	8.0661
p050	201601	九州	ビジネス立地	0	9.4769
p050	201602	九州	ビジネス立地	0	8.4293
p050	201603	九州	ビジネス立地	0	8.6733
p050	201604	九州	ビジネス立地	0	7.4649
p050	201605	九州	ビジネス立地	0	6.2922
p050	201506	九州	住宅立地	0	6.4113
p050	201507	九州	住宅立地	0	6.066
p050	201508	九州	住宅立地	0	5.1671
p050	201509	九州	住宅立地	0	5.4529
p050	201510	九州	住宅立地	0	6.3874
p050	201511	九州	住宅立地	0	6.8696
p050	201512	九州	住宅立地	0	8.4947
p050	201601	九州	住宅立地	0	9.6317
p050	201602	九州	住宅立地	0	7.4947
p050	201603	九州	住宅立地	0	8.7507
p050	201604	九州	住宅立地	0	7.9352
p050	201605	九州	住宅立地	0	6.5898
p050	201506	九州	学校立地	0	7.8663
p050	201507	九州	学校立地	0	8.5271
p050	201508	九州	学校立地	0	6.9853
p050	201509	九州	学校立地	0	6.2616
p050	201510	九州	学校立地	0	6.6706
p050	201511	九州	学校立地	0	7.9292
p050	201512	九州	学校立地	0	8.7788
p050	201601	九州	学校立地	0	10.6981
p050	201602	九州	学校立地	0	8.6844
p050	201603	九州	学校立地	0	9.471
p050	201604	九州	学校立地	0	8.8732
p050	201605	九州	学校立地	0	6.8909
p050	201506	九州	観光立地	0	6.6972
p050	201507	九州	観光立地	0	6.4769
p050	201508	九州	観光立地	0	5.6051
p050	201509	九州	観光立地	0	5.3229
p050	201510	九州	観光立地	0	6.6054
p050	201511	九州	観光立地	0	7.0573
p050	201512	九州	観光立地	0	8.1699
p050	201601	九州	観光立地	0	9.3439
p050	201602	九州	観光立地	0	8.3561
p050	201603	九州	観光立地	0	8.7626
p050	201604	九州	観光立地	0	7.6454
p050	201605	九州	観光立地	0	6.2875
p050	201506	中部	ビジネス立地	0	4.4906
p050	201507	中部	ビジネス立地	0	3.7669
p050	201508	中部	ビジネス立地	0	3.223
p050	201509	中部	ビジネス立地	0	3.5826
p050	201510	中部	ビジネス立地	0	4.5175
p050	201511	中部	ビジネス立地	0	5.1783
p050	201512	中部	ビジネス立地	0	6.0188
p050	201601	中部	ビジネス立地	0	6.2526
p050	201602	中部	ビジネス立地	0	5.5963
p050	201603	中部	ビジネス立地	0	5.8211
p050	201604	中部	ビジネス立地	0	5.4885
p050	201605	中部	ビジネス立地	0	4.567
p050	201506	中部	住宅立地	0	5.5999
p050	201507	中部	住宅立地	0	4.8123
p050	201508	中部	住宅立地	0	4.0114
p050	201509	中部	住宅立地	0	4.9458
p050	201510	中部	住宅立地	0	5.8602
p050	201511	中部	住宅立地	0	6.6077
p050	201512	中部	住宅立地	0	6.5409
p050	201601	中部	住宅立地	0	7.2751
p050	201602	中部	住宅立地	0	6.4942
p050	201603	中部	住宅立地	0	7.5288
p050	201604	中部	住宅立地	0	6.3474
p050	201605	中部	住宅立地	0	5.0526
p050	201506	中部	学校立地	0	4.4052
p050	201507	中部	学校立地	0	3.0102
p050	201508	中部	学校立地	0	1.909
p050	201509	中部	学校立地	0	3.3773
p050	201510	中部	学校立地	0	5.5065
p050	201511	中部	学校立地	0	5.3596
p050	201512	中部	学校立地	0	4.3318
p050	201601	中部	学校立地	0	5.8001
p050	201602	中部	学校立地	0	4.5521
p050	201603	中部	学校立地	0	4.4786
p050	201604	中部	学校立地	0	3.5243
p050	201605	中部	学校立地	0	3.5241
p050	201506	中部	観光立地	0	4.432
p050	201507	中部	観光立地	0	3.685
p050	201508	中部	観光立地	0	3.4265
p050	201509	中部	観光立地	0	3.7888
p050	201510	中部	観光立地	0	4.8864
p050	201511	中部	観光立地	0	5.3621
p050	201512	中部	観光立地	0	5.4392
p050	201601	中部	観光立地	0	5.9921
p050	201602	中部	観光立地	0	5.3991
p050	201603	中部	観光立地	0	6.319
p050	201604	中部	観光立地	0	5.1492
p050	201605	中部	観光立地	0	4.0664
p050	201506	中国	ビジネス立地	0	4.5031
p050	201507	中国	ビジネス立地	0	4.2094
p050	201508	中国	ビジネス立地	0	3.4263
p050	201509	中国	ビジネス立地	0	4.0035
p050	201510	中国	ビジネス立地	0	4.5218
p050	201511	中国	ビジネス立地	0	5.2344
p050	201512	中国	ビジネス立地	0	5.4417
p050	201601	中国	ビジネス立地	0	5.921
p050	201602	中国	ビジネス立地	0	5.2603
p050	201603	中国	ビジネス立地	0	6.3227
p050	201604	中国	ビジネス立地	0	5.0789
p050	201605	中国	ビジネス立地	0	4.2367
p050	201506	中国	住宅立地	0	4.6499
p050	201507	中国	住宅立地	0	4.7968
p050	201508	中国	住宅立地	0	3.7444
p050	201509	中国	住宅立地	0	3.7689
p050	201510	中国	住宅立地	0	5.3841
p050	201511	中国	住宅立地	0	5.7757
p050	201512	中国	住宅立地	0	6.9014
p050	201601	中国	住宅立地	0	7.3663
p050	201602	中国	住宅立地	0	6.0204
p050	201603	中国	住宅立地	0	7.2195
p050	201604	中国	住宅立地	0	5.8001
p050	201605	中国	住宅立地	0	5.1149
p050	201506	中国	学校立地	0	0.6609
p050	201507	中国	学校立地	0	1.5418
p050	201508	中国	学校立地	0	0.2203
p050	201509	中国	学校立地	0	0.8811
p050	201510	中国	学校立地	0	2.6432
p050	201511	中国	学校立地	0	3.304
p050	201512	中国	学校立地	0	3.0836
p050	201601	中国	学校立地	0	3.3039
p050	201602	中国	学校立地	0	3.7445
p050	201603	中国	学校立地	0	2.4229
p050	201604	中国	学校立地	0	1.1013
p050	201605	中国	学校立地	0	2.8634
p050	201506	中国	観光立地	0	4.8163
p050	201507	中国	観光立地	0	4.099
p050	201508	中国	観光立地	0	3.8004
p050	201509	中国	観光立地	0	3.7994
p050	201510	中国	観光立地	0	4.9191
p050	201511	中国	観光立地	0	5.6019
p050	201512	中国	観光立地	0	5.8295
p050	201601	中国	観光立地	0	6.6224
p050	201602	中国	観光立地	0	6.2993
p050	201603	中国	観光立地	0	6.8316
p050	201604	中国	観光立地	0	5.705
p050	201605	中国	観光立地	0	5.0009
p051	201507	関東	ビジネス立地	0	2.0657
p051	201508	関東	ビジネス立地	0	2.9011
p051	201509	関東	ビジネス立地	0	3.7322
p051	201510	関東	ビジネス立地	0	5.3709
p051	201511	関東	ビジネス立地	0	3.6428
p051	201512	関東	ビジネス立地	0	7.0482
p051	201601	関東	ビジネス立地	0	5.7267
p051	201602	関東	ビジネス立地	0	6.2651
p051	201603	関東	ビジネス立地	0	5.3595
p051	201604	関東	ビジネス立地	0	5.4697
p051	201605	関東	ビジネス立地	0	5.2862
p051	201507	関東	ビジネス立地	1	2.2655
p051	201508	関東	ビジネス立地	1	1.7621
p051	201509	関東	ビジネス立地	1	4.1849
p051	201510	関東	ビジネス立地	1	5.2862
p051	201511	関東	ビジネス立地	1	7.2685
p051	201512	関東	ビジネス立地	1	9.4709
p051	201507	関東	住宅立地	0	2.4308
p051	201508	関東	住宅立地	0	4.5266
p051	201509	関東	住宅立地	0	6.0455
p051	201510	関東	住宅立地	0	5.7865
p051	201511	関東	住宅立地	0	5.6241
p051	201512	関東	住宅立地	0	6.6281
p051	201601	関東	住宅立地	0	6.6934
p051	201602	関東	住宅立地	0	6.4595
p051	201603	関東	住宅立地	0	6.7918
p051	201604	関東	住宅立地	0	6.6997
p051	201605	関東	住宅立地	0	6.1837
p051	201507	関東	学校立地	0	2.8634
p051	201508	関東	学校立地	0	6.6077
p051	201509	関東	学校立地	0	6.035
p051	201510	関東	学校立地	0	6.9161
p051	201511	関東	学校立地	0	6.6077
p051	201512	関東	学校立地	0	7.9292
p051	201601	関東	学校立地	0	7.1584
p051	201602	関東	学校立地	0	5.7817
p051	201603	関東	学校立地	0	6.828
p051	201604	関東	学校立地	0	8.3148
p051	201605	関東	学校立地	0	8.8102
p051	201507	関東	観光立地	0	2.327
p051	201508	関東	観光立地	0	4.1684
p051	201509	関東	観光立地	0	5.446
p051	201510	関東	観光立地	0	5.5523
p051	201511	関東	観光立地	0	4.8862
p051	201512	関東	観光立地	0	6.47
p051	201601	関東	観光立地	0	6.353
p051	201602	関東	観光立地	0	5.3643
p051	201603	関東	観光立地	0	5.953
p051	201604	関東	観光立地	0	5.4612
p051	201605	関東	観光立地	0	5.3155
p051	201507	関東	観光立地	1	0.7709
p051	201508	関東	観光立地	1	2.9734
p051	201509	関東	観光立地	1	1.2115
p051	201510	関東	観光立地	1	3.304
